기준 년 코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액
2020,2,A,골목상권,1000315,노해로17길,2434366,5,9607070673,2655985430,1155860853,711875637,1347111472,1574201577,352616931,292871608,1110571703,405975462
2020,2,A,골목상권,1000314,화랑로40길,2282229,5,4599058672,1298549851,545814132,330914465,642778078,717205078,161836082,142635769,569410234,189914983
2020,2,A,골목상권,1000313,화랑로32길,3108297,7,5719714953,1673840499,666156669,403167722,805548256,833550974,189124347,181663122,733760245,232903119
2020,2,A,골목상권,1000312,화랑로1길,3113492,7,8687603419,2388136399,1030762283,613555362,1172993249,1364478655,322028157,259196340,1182825195,353627779
2020,2,A,골목상권,1000311,화랑로19길,3011053,7,7328829663,2070872742,865321684,516405019,1025805657,1135602511,251811282,222616292,936667541,303726935
2020,2,A,골목상권,1000310,화랑로14길,3502743,7,4871675314,1345029266,577153797,349974571,646417247,749894935,165760934,153453283,678367223,205624058
2020,2,A,골목상권,1000309,화랑로13길,3253448,7,5754667784,1633835194,684392448,411667153,779845216,866834705,196422696,181894031,756116473,243659868
2020,2,A,골목상권,1000308,한천로76길,2260982,5,4990512357,1456651393,584166581,352044055,715275071,755967213,161931263,156296808,601703283,206476690
2020,2,A,골목상권,1000307,한천로101가길,3223629,7,4871061260,1391909336,567634271,334147144,690536005,747382913,162383574,146351956,631904816,198811245
2020,2,A,골목상권,1000306,창경궁로43길,3097526,7,4476053529,1142691742,557414457,341857351,552157835,731000926,175476341,142483090,637357625,195614162
2020,2,A,골목상권,1000305,지봉로20길,3225489,7,7192008898,2038863772,860337010,536998501,962323913,1104256755,238395495,236567618,902793211,311472623
2020,2,A,골목상권,1000304,종암로5길,3083621,7,4179313994,1079338039,524538492,304917022,526021804,657281431,153549844,137632574,605760058,190274730
2020,2,A,골목상권,1000303,종암로24가길,3335909,7,6844022285,1878686885,803747560,478716469,908131824,1075752750,231966543,207223766,976169735,283626753
2020,2,A,골목상권,1000302,종암로21길,3762399,8,7179231130,1907411222,850412137,501820292,926010971,1162631460,250959495,213333301,1066139257,300512995
2020,2,A,골목상권,1000301,종암로19길,3283644,7,7667980782,2059886149,915392866,551433051,1002566145,1234788350,269509183,232492615,1076483397,325429026
2020,2,A,골목상권,1000300,종암로16길,3082508,7,9085937371,2500079046,1073408639,643247813,1207899658,1426007553,306162057,279322622,1269567572,380242411
2020,2,A,골목상권,1000299,정릉로8길,2741525,6,1743401823,465127378,214303086,141570503,224465678,274366038,71695375,57120430,221147523,73605812
2020,2,A,골목상권,1000298,정릉로27길,3355209,7,11842475922,3099929654,1428912815,849935987,1555173516,1968536418,440069908,348552899,1651824332,499540393
2020,2,A,골목상권,1000297,정릉로26길,3338064,7,6179246740,1683952466,733874296,430168476,826003935,976992453,213755800,182240005,871685006,260574303
2020,2,A,골목상권,1000296,장위로50길,2416795,5,5235197988,1501033989,616414129,374450525,756011966,807825584,183610620,160542222,621093249,214215704
2020,2,A,골목상권,1000295,장월로1길,2956757,6,4803914725,1364476852,574723444,344562961,659910597,734715693,163371736,152451762,605566880,204134800
2020,2,A,골목상권,1000294,인촌로6길,2880113,6,6761967209,1912710946,813803170,519776912,904893308,1040384951,230817641,226201762,820690976,292687543
2020,2,A,골목상권,1000293,인촌로5길,2763702,6,4728077231,1275197320,609664747,344495471,601191900,620111355,156701440,182077420,705707658,232929920
2020,2,A,골목상권,1000292,인촌로24길,3217872,7,4167300396,1023814666,539315284,301540186,525372606,632362390,162905464,141237659,643212132,197540009
2020,2,A,골목상권,1000291,개운사길,2859760,6,1500715920,327999397,221304414,93834368,177880555,156324706,55706488,66805766,311664481,89195745
2020,2,A,골목상권,1000290,인촌로1길,2526450,6,6335985381,1750994648,782757681,483483469,815153821,926536536,213760307,224801091,849859454,288638374
2020,2,A,골목상권,1000289,인촌로17가길,2887406,6,4434438904,1221350826,566894120,331953367,569451354,594461152,145766839,169674425,618399627,216487194
2020,2,A,골목상권,1000288,오패산로4길,2900097,6,7689974485,2172781405,913144753,548678372,1048991423,1171829503,270642315,238562744,1004715818,320628152
2020,2,A,골목상권,1000287,오패산로3길,2953648,6,7023642075,1997005430,823362128,489045151,982007861,1074813409,245013219,210628935,915191320,286574622
2020,2,A,골목상권,1000286,오패산로19길,2958884,6,5076454434,1439504700,594571873,354900259,702805583,772185006,176673576,153520037,675463933,206829467
2020,2,A,골목상권,1000285,안암로5길,2612702,6,7524520794,2081824726,917355185,581718737,994006127,1167355223,271310232,250991568,931753642,328205354
2020,2,A,골목상권,1000284,아리랑로4길,3268617,7,8799754858,2244763744,1085898858,648082340,1066442042,1353617184,321330803,287143644,1401329018,391147225
2020,2,A,골목상권,1000283,솔샘로6길,2376181,5,6107318140,1595161324,750081819,469174015,791521848,1014730860,238554852,190589999,794517417,262986006
2020,2,A,골목상권,1000282,성북로8길,2870075,6,4829642718,1231011947,592806251,352452903,600963624,790302103,182807145,146373939,723862832,209061974
2020,2,A,골목상권,1000281,삼양로8길,4202744,8,9580987503,2485478710,1145644257,697408841,1227906368,1570143973,370088825,280909576,1410358412,393048541
2020,2,A,골목상권,1000280,삼선교로16가길,3356817,7,5129695265,1385403086,610745932,363608536,658028905,799461481,173509407,158641577,763055035,217241306
2020,2,A,골목상권,1000279,삼선교로10다길,2921261,6,4289020301,1185623084,516094343,326108024,558293948,668015431,147364795,140274678,562193819,185052179
2020,2,A,골목상권,1000278,삼선교로10길,3156459,7,4051432058,1091459450,488184069,305546637,517565622,641891135,140456656,130479631,561727536,174121322
2020,2,A,골목상권,1000277,보문로32길,2722419,6,4142147520,1058197103,548374676,283521635,518255912,516745009,139893182,162396989,703488036,211274978
2020,2,A,골목상권,1000276,보문로31길,3081658,7,5780227845,1517018872,707916589,426481143,728541953,909001850,205694887,186040573,845100799,254431179
2020,2,A,골목상권,1000275,보문로26길,2821341,6,5504916730,1531699446,691564124,416685256,712665888,762301436,182502106,204335457,743181389,259981628
2020,2,A,골목상권,1000274,보문로13길,2768338,6,7277801431,1991575249,882129944,542940604,972255057,1167929455,263605920,229759305,915393479,312212418
2020,2,A,골목상권,1000273,보국문로16길,3198150,7,10228728551,2663995688,1240117000,738678229,1331303621,1712741758,393237875,303171758,1416290737,429191885
2020,2,A,골목상권,1000272,동소문로6길,2738439,6,2532828056,667831293,312814153,195926297,317306696,400379758,93994614,83921506,349323952,111329787
2020,2,A,골목상권,1000271,동소문로2길,3074920,7,2962504513,761500364,366485802,224305604,366104746,478024723,112096181,94581915,429579649,129825529
2020,2,A,골목상권,1000270,동소문로26가길,3165618,7,5968034625,1547079580,760548118,446722989,751170586,865065690,222866827,209349260,886573389,278658186
2020,2,A,골목상권,1000269,동소문로15길,3727577,7,5595291909,1415171809,692847790,420030299,665652835,874757752,206058439,182024829,888206002,250542154
2020,2,A,골목상권,1000268,동소문로13길,3762245,8,7536524907,1957113876,914691619,544471372,938072511,1212292723,264998322,228753479,1144930507,331200498
2020,2,A,골목상권,1000267,돌곶이로8길,2979484,6,4853555020,1490882852,556276239,337648115,722550254,680514363,150187068,156109633,563262953,196123543
2020,2,A,골목상권,1000266,돌곶이로41길,2611811,6,5172840035,1405959021,613902408,364213607,706044419,836681033,181178123,153350168,695598662,215912594
2020,2,A,골목상권,1000265,돌곶이로28길,2312423,5,6044000852,1694517113,716393738,435477470,849407407,950584533,216183547,184254445,748291873,248890726
2020,2,A,골목상권,1000264,돌곶이로27길,2695629,6,7061453433,2010692648,828841194,497575776,1001251220,1092688442,239966262,214599031,885061857,290777003
2020,2,A,골목상권,1000263,돌곶이로22길,2280218,5,5304063865,1563893874,617797496,381723294,769526985,781934698,179419613,168431795,626807432,214528678
2020,2,A,골목상권,1000262,돌곶이로14길,2609962,6,4748161149,1478454931,542366851,335285319,717104852,654875698,148943359,155538973,526965003,188626163
2020,2,A,골목상권,1000261,길음로7길,4394376,8,6650185286,1707769242,789585716,475271597,838993280,1100010776,242676110,194411011,1026341583,275125971
2020,2,A,골목상권,1000260,중랑천로10길,2367471,5,6761107745,1882362208,798782524,504897305,939916232,1054782223,261016447,207451608,843798774,268100424
2020,2,A,골목상권,1000259,용마산로94길,2292707,5,6547909529,1857499812,774750471,463787828,915222324,1007952156,229715446,202800661,829038755,267142076
2020,2,A,골목상권,1000258,용마산로118길,2480251,6,7363546360,2119352335,874897992,522109846,1061473014,1137668458,275716436,225585043,850930479,295812757
2020,2,A,골목상권,1000257,용마산로112길,2357811,5,5371486967,1548283777,638196918,384142754,777637003,824735628,205307194,165256849,613857312,214069532
2020,2,A,골목상권,1000256,용마산로100길,2226494,5,7986901797,2279386204,937353953,562406854,1130123133,1230743636,274115945,246239883,1003259313,323272876
2020,2,A,골목상권,1000255,신내로7가길,3166776,7,8639613719,2377329048,1023833797,576661363,1153915334,1340573214,298060413,252344169,1256894973,360001408
2020,2,A,골목상권,1000254,사가정로54길,2427831,5,8111423837,2323425284,964445096,591746903,1132903287,1235183296,290503194,257022583,980763454,335430740
2020,2,A,골목상권,1000253,사가정로42길,2585163,6,7585505558,2234931545,893644034,543803580,1088635820,1123898828,259972457,241937053,886221186,312461055
2020,2,A,골목상권,1000252,봉화산로56길,2918487,6,10045482748,2811963959,1201515506,680563846,1380562043,1565320988,366303036,296540137,1329276716,413436517
2020,2,A,골목상권,1000251,봉화산로4길,2189088,5,8013530951,2458184564,937692583,572830359,1247119203,1181788372,288670046,252091901,754094505,321059418
2020,2,A,골목상권,1000250,봉화산로30길,2512685,6,9309615352,2579003540,1106193589,653183564,1292765910,1489739661,334490677,281485798,1192622104,380130509
2020,2,A,골목상권,1000249,봉우재로33길,2431413,5,7944748097,2196588507,950403634,604667243,1080873725,1266376631,292023606,250494476,972541388,330778887
2020,2,A,골목상권,1000248,면목로78길,2368176,5,11300389668,3164388001,1343075141,825614187,1558223963,1776728585,400670574,353037917,1410854876,467796424
2020,2,A,골목상권,1000247,면목로56길,2276776,5,8939550281,2552449176,1053039194,647334122,1239080444,1364787299,300791642,284571680,1127146906,370349818
2020,2,A,골목상권,1000246,면목로55길,2279469,5,7406297437,2124435037,869239702,532414858,1038889909,1127541730,249401378,234740384,925661863,303972576
2020,2,A,골목상권,1000245,면목로49길,2336060,5,7117521386,2068769709,838321666,518647047,1008558910,1066551250,244929003,228249484,851151988,292342329
2020,2,A,골목상권,1000244,면목로48길,2332659,5,8252083762,2417689884,968824489,599694179,1175232509,1227854067,278695126,266153942,979485405,338454161
2020,2,A,골목상권,1000243,면목로45길,2366539,5,6231760978,1823421002,733256719,456143308,887449013,926824232,213852531,200966056,733864926,255983191
2020,2,A,골목상권,1000242,면목로33길,2603697,6,7425408928,2169109874,880492783,539224058,1058098016,1111278033,268403058,236889202,858412376,303501528
2020,2,A,골목상권,1000241,면목로21길,2433741,5,6253778344,1799449841,737745008,451315622,879616310,964448562,213814851,198379813,751282070,257726267
2020,2,A,골목상권,1000240,망우로73길,2448490,6,4816915850,1409702169,567820568,338493443,704442184,731182298,174520808,148763897,549640452,192350031
2020,2,A,골목상권,1000239,망우로68길,2190626,5,7817972864,2293202587,918379578,555817455,1154338058,1176962373,285524367,242191985,880946998,310609463
2020,2,A,골목상권,1000238,동일로163길,2733966,6,7572535726,2047674039,902515304,535314205,1012550973,1229112252,267154386,228576988,1034510020,315127559
2020,2,A,골목상권,1000237,동일로157길,2692727,6,13249089647,3480270082,1589697182,950150521,1740101654,2203631624,487685547,395028838,1850969621,551554578
2020,2,A,골목상권,1000236,동일로149길,2448629,6,6154364320,1733281138,729391335,439771399,866227625,971423392,220325709,188429054,752980160,252534508
2020,2,A,골목상권,1000235,동일로140길,2302191,5,7624294145,2047351010,926002333,552331766,1037260671,1256976433,302428801,226963877,959019922,315959332
2020,2,A,골목상권,1000234,동일로139길,2249229,5,5858169155,1730063012,695650779,421607876,877412309,898819274,221269446,181504496,595500016,236341947
2020,2,A,골목상권,1000233,동일로139가길,2266646,5,8212252117,2312006456,977340731,589796964,1164604266,1303186506,303716599,250809084,975166297,335625214
2020,2,A,골목상권,1000232,동일로130길,2493659,6,9625891157,2662725139,1156807866,683943341,1341333712,1552763717,362596047,290789985,1179741330,395190020
2020,2,A,골목상권,1000231,동일로123길,2456502,6,9057401174,2657085133,1071955436,641813485,1340698977,1390862241,329142591,279392151,978710211,367740949
2020,2,A,골목상권,1000230,동일로112길,2520638,6,11078028573,3034394604,1325699556,837976470,1499368383,1775584589,418326913,344869175,1386558114,455250769
2020,2,A,골목상권,1000229,동일로101길,2315529,5,8486489345,2429648015,996225911,607932364,1215239290,1297063758,311856442,261321129,1031661038,335541398
2020,2,A,골목상권,1000228,동일로100길,2293576,5,10163724871,2872331743,1200948068,731083347,1426012830,1590805513,357507087,315779816,1252934492,416321975
2020,2,A,골목상권,1000227,답십리로75길,2589118,6,6065994828,1768608459,716520404,436344233,862749497,921049951,209984213,193532943,708325684,248879444
2020,2,A,골목상권,1000226,공릉로2길,2776528,6,10293965875,2627129439,1244809055,748365641,1322279539,1753863527,392385012,302484234,1471763712,430885716
2020,2,A,골목상권,1000225,공릉로12가길,3003345,7,5357739455,1430203274,638780838,379083956,704794448,855779709,196936938,158499134,774807880,218853278
2020,2,A,골목상권,1000224,겸재로54길,2265792,5,12180559271,3447650894,1436976130,886944371,1676660541,1871684441,417435236,386648556,1553711691,502847411
2020,2,A,골목상권,1000223,겸재로36길,2338925,5,9546132596,2670097903,1131590987,695184802,1304789338,1491174679,334516036,299853182,1224348740,394576929
2020,2,A,골목상권,1000222,겸재로29길,2367099,5,8754713324,2450096824,1042481948,644429550,1202899473,1372035162,312926393,275054386,1091360108,363429480
2020,2,A,골목상권,1000221,휘경로3길,2391434,5,7732423082,2365247236,925183336,564811975,1111927535,1011943622,240852362,279841506,895144522,337470988
2020,2,A,골목상권,1000220,휘경로2길,2796190,6,4934875933,1401010981,626458008,347150987,679482424,609990966,158649169,189727169,685010106,237396123
2020,2,A,골목상권,1000219,휘경로23길,2367388,5,5720945437,1795837763,663962136,413400399,841226922,781510552,175856288,194840075,618049562,236261740
2020,2,A,골목상권,1000218,휘경로14길,2894831,6,5520861234,1655895872,662768586,403248983,787148892,761979907,178802729,191453147,639741949,239821169
2020,2,A,골목상권,1000217,한천로46길,2951216,6,6297501863,1679320628,757055539,445390554,825380900,1010133128,242359779,183138931,895553990,259168414
2020,2,A,골목상권,1000216,한천로40길,2629292,6,6597520357,1806345195,793430325,471376348,891965762,1031551138,253725832,199203611,880886245,269035901
2020,2,A,골목상권,1000215,한천로33길,2683270,6,6157546524,1770029572,723326547,421531956,864677051,915351931,211523073,187571154,812762604,250772636
2020,2,A,골목상권,1000214,한천로14길,2484090,6,10907039209,2873506533,1336184600,833717700,1430046744,1773492303,465223040,329296199,1417652107,447919983
2020,2,A,골목상권,1000213,천호대로97길,2742527,6,4690848847,1174293609,584658590,356295099,585201697,800279093,204028053,137504364,649862810,198725532
2020,2,A,골목상권,1000212,천호대로77길,2568064,6,5078844729,1375216340,618860545,383043342,682016755,815462365,207008751,155824800,631565978,209845853
2020,2,A,골목상권,1000211,천호대로45길,2552919,6,4954569780,1431907538,585271545,363418515,713317156,752022345,182007167,154798919,572011773,199814822
2020,2,A,골목상권,1000210,천호대로17길,3095792,7,7867509418,2010455935,957290081,609459494,1006270860,1328309407,317425335,234714586,1073918978,329664742
2020,2,A,골목상권,1000209,천호대로12길,2849265,6,5718602350,1497597990,694448245,424742708,759442587,971549097,212559477,169468721,742082336,246711189
2020,2,A,골목상권,1000208,천장산로7길,3368841,7,3202139403,847266627,422473183,227787205,422652114,415267315,112839869,123522405,469159966,161170719
2020,2,A,골목상권,1000207,제기로5길,2818066,6,3941004606,1073079105,500779560,292554899,526100369,575239753,142114945,140883390,506168365,184084220
2020,2,A,골목상권,1000206,제기로21길,2729992,6,5773974384,1754756237,681292301,418770309,861136635,817359045,194089758,192067691,614361663,240140745
2020,2,A,골목상권,1000205,전농로4길,2862776,6,8509666600,2342419653,1004288965,634115690,1149718451,1307100680,326953079,257636341,1147675933,339757808
2020,2,A,골목상권,1000204,전농로3길,3165989,7,8272776909,2157825255,978444890,615065503,1071651272,1340316945,307833558,244859630,1220546794,336233062
2020,2,A,골목상권,1000203,전농로29길,2612880,6,6341404631,1786115167,747178626,453471843,861982375,974121833,211557149,198413370,843959147,264605121
2020,2,A,골목상권,1000202,장한로8길,2689174,6,6100694585,1507945158,766004976,472943831,754335482,1049977975,274705169,179543483,836933680,258304831
2020,2,A,골목상권,1000201,장한로5길,2519384,6,8081476487,2145186800,995771730,616540712,1069566493,1316060416,345981250,245832216,1012181565,334355305
2020,2,A,골목상권,1000200,장한로27길,2495003,6,6971070384,1830647172,854735494,530500846,905596305,1121756484,300858175,209654926,933093290,284227692
2020,2,A,골목상권,1000199,장한로27가길,3092952,7,6653590482,1747162196,810030002,486322379,864602920,1070988095,275147786,198415671,929672003,271249430
2020,2,A,골목상권,1000198,장한로26길,3147586,7,7509971353,1807484301,928003709,573623348,897676746,1290477363,324538602,214182525,1156994425,316990334
2020,2,A,골목상권,1000197,장한로26가길,2745278,6,9353665227,2202046215,1174407037,740832799,1111714741,1631741847,443858215,267209290,1393609646,388245437
2020,2,A,골목상권,1000196,장한로25길,2537417,6,7482431175,1892592878,923789797,590920735,941408228,1231449579,343183914,222283216,1033671829,303130999
2020,2,A,골목상권,1000195,장한로14길,2852134,6,6526919393,1616307349,811581777,496683964,814627694,1117602473,288507240,188858203,919467536,273283157
2020,2,A,골목상권,1000194,이문로42길,2831020,6,8000200925,2463662598,931751826,570872507,1157320339,1095846581,247696648,271009304,930502266,331538856
2020,2,A,골목상권,1000193,왕산로43길,2729716,6,7501923026,2151712515,888933146,553108402,1067767035,1166698759,261418507,233074790,865027157,314182715
2020,2,A,골목상권,1000192,왕산로33길,2811764,6,3123837309,902838932,373223706,237685406,452913535,486173621,114493966,97427357,327702809,131377977
2020,2,A,골목상권,1000191,왕산로32길,2450586,6,4169018380,1198362774,494042759,310228429,598948943,639083973,155169818,130617176,473683837,168880671
2020,2,A,골목상권,1000190,약령시로17길,2435458,5,5955044161,1773337040,699722761,442152504,880590258,892653465,206516837,188010426,625975051,246085819
2020,2,A,골목상권,1000189,서울시립대로4길,3759618,8,7524436328,2000619798,890563827,538850755,976863721,1206875010,274696024,225682823,1103166152,307118218
2020,2,A,골목상권,1000188,서울시립대로29길,2591664,6,6391100440,1787816193,778170235,492596104,849484980,972437495,226596034,215607883,789326711,279064805
2020,2,A,골목상권,1000187,서울시립대로16길,2471324,6,6771058009,1890079857,797004530,484739843,913700206,1057992085,222890309,211960853,909785640,282904686
2020,2,A,골목상권,1000186,사가정로2길,3388508,7,8876614379,2211455639,1052799944,691833686,1088852080,1465803130,355145506,262931352,1393218245,354574797
2020,2,A,골목상권,1000185,사가정로23가길,2791890,6,7262266757,1944941013,870499722,517158750,960335963,1159440047,276190788,213237866,1022163524,298299084
2020,2,A,골목상권,1000184,사가정로13길,3084747,7,6405549401,1818193462,744127581,434051970,888198744,958040665,207310133,191909381,899443361,264274104
2020,2,A,골목상권,1000183,무학로45길,3117705,7,5034528290,1261904783,627479752,387689909,635325808,841659778,208908398,155009398,697646191,218904273
2020,2,A,골목상권,1000182,무학로16길,3036428,7,6914231959,1861402169,833528230,511890522,934653318,1146498142,251218897,207873392,871216375,295950914
2020,2,A,골목상권,1000181,망우로21길,3072617,7,6128449847,1682236332,763202468,447225050,807886568,878602900,213866928,214876096,842325566,278227939
2020,2,A,골목상권,1000180,망우로18길,2832093,6,5012964267,1373512036,630056599,377169346,655605852,718299750,177884337,180365405,669913105,230157837
2020,2,A,골목상권,1000179,망우로18가길,2778465,6,4144860813,1130442986,524447131,316293738,537125203,592162867,148392779,151737430,551640552,192618127
2020,2,A,골목상권,1000178,답십리로72길,3131114,7,8907430092,2150681224,1106677325,686434013,1076582215,1536066393,393627470,254843211,1327232634,375285607
2020,2,A,골목상권,1000177,답십리로69길,3278693,7,7168152577,1832419532,864105447,501680247,895813715,1180082939,273378661,208158233,1113071767,299442036
2020,2,A,골목상권,1000176,답십리로68길,2510827,6,9594725634,2408079060,1189423944,761315744,1206570973,1602059536,443873153,285558350,1307796713,390048161
2020,2,A,골목상권,1000175,답십리로64길,2601201,6,9752497797,2608856246,1193238685,746603618,1290595912,1564082840,415389728,297237970,1237510788,398982010
2020,2,A,골목상권,1000174,답십리로63길,2609377,6,5764069250,1600803037,686769601,405871444,785608384,886992224,211983377,174459134,776487597,235094452
2020,2,A,골목상권,1000173,답십리로60길,2861782,6,8349584821,2435862995,990061115,596545642,1194831693,1245452885,307294427,259490283,981471239,338574542
2020,2,A,골목상권,1000172,답십리로56길,2961402,6,9068484247,2541962554,1065060937,638171646,1253070279,1399228517,316840925,272585924,1212705856,368857609
2020,2,A,골목상권,1000171,답십리로23길,3423472,7,7154928142,1917515995,851264262,512539850,933221790,1168871525,240460498,219344349,1008051869,303658004
2020,2,A,골목상권,1000170,난계로30길,3268150,7,5212000475,1275327330,646093194,403586228,651948603,868005864,212332060,162093392,765481304,227132500
2020,2,A,골목상권,1000169,경희대로4길,3142436,7,4560789087,1061909676,630593409,308146475,543914851,559676468,170406703,182721666,858803473,244616366
2020,2,A,골목상권,1000168,경희대로3길,3286913,7,3573145954,870819408,486119622,237142482,437574909,438068986,123536365,143079314,647075865,189729003
2020,2,A,골목상권,1000167,천호대로129길,2612733,6,13124293683,3324601805,1598855704,965619220,1677763448,2253518132,504593394,388208676,1855142827,555990477
2020,2,A,골목상권,1000166,천호대로123길,2609299,6,11559947366,2983298636,1399061899,842744487,1470241455,1948431826,417987760,351413341,1654654264,492113698
2020,2,A,골목상권,1000165,천호대로109길,2630947,6,10558689122,2767168166,1279840199,789547047,1331546355,1759032492,377062115,333784551,1467865645,452842552
2020,2,A,골목상권,1000164,자양번영로3길,3699391,7,7688917229,1956606042,929600737,540047428,949669974,1274695924,277798240,225817801,1205120181,329560902
2020,2,A,골목상권,1000163,자양로53길,2528081,6,11005779870,2852406948,1333993291,796599744,1438106342,1867718094,409284728,326757872,1514501804,466411047
2020,2,A,골목상권,1000162,자양로50길,2706296,6,10055180575,2490361630,1230759282,742163864,1265460641,1755782722,393580914,293304364,1455650873,428116285
2020,2,A,골목상권,1000161,자양로45길,2582285,6,9683630751,2485411329,1174966519,704730530,1242933207,1645093457,363110137,289166902,1369109484,409109186
2020,2,A,골목상권,1000160,자양로26길,2762317,6,11807466447,3186078475,1440879265,908724577,1516116527,1937022207,423916383,384652225,1496246451,513830337
2020,2,A,골목상권,1000159,자양로15길,2829158,6,9588090779,2490534943,1174175283,763851443,1165047700,1568485919,365676170,310228198,1338043923,412047200
2020,2,A,골목상권,1000158,자양로11길,2796377,6,9085940508,2459160433,1095605236,674256926,1170471584,1456864920,322803056,289411167,1233670856,383696330
2020,2,A,골목상권,1000157,용마산로3길,2637982,6,10421221446,2677899477,1264341540,772117891,1301702434,1757428455,376581837,322510155,1502641069,445998588
2020,2,A,골목상권,1000156,용마산로21길,2508618,6,11687993850,3107996250,1408053802,843596242,1531642219,1940921215,407282380,357801666,1590671271,500028805
2020,2,A,골목상권,1000155,아차산로78길,4724030,8,6618378677,1572753873,806053607,476826085,802026922,1169481872,255600010,184860418,1067843983,282931907
2020,2,A,골목상권,1000154,아차산로65길,3630959,7,11600318027,2930926808,1400587978,833019821,1417957346,1939946633,420832237,346649095,1817103154,493294955
2020,2,A,골목상권,1000153,아차산로55길,2812232,6,8816907418,2394198527,1074753617,683445380,1131721467,1437885347,313243660,290967888,1106980550,383710982
2020,2,A,골목상권,1000152,아차산로51길,2901230,6,8173075430,2086786480,1018394428,679919051,979558443,1369137474,333552498,267798504,1080291898,357636654
2020,2,A,골목상권,1000151,아차산로40길,2958044,6,10807492276,2842090498,1314401277,836830099,1325812382,1750893827,393322626,348581183,1529844260,465716124
2020,2,A,골목상권,1000150,면목로17길,2367003,5,7846311470,2247534168,920040576,556748622,1104458947,1212850319,264175582,246145920,974490124,319867212
2020,2,A,골목상권,1000149,뚝섬로64길,3031700,7,4667646422,1225531415,567528807,350898517,604473569,782648469,173555705,143827828,619477877,199704235
2020,2,A,골목상권,1000148,뚝섬로58길,2852834,6,8862951668,2309997576,1079548282,648575331,1126315006,1472023005,332934487,269396406,1247098620,377062955
2020,2,A,골목상권,1000147,뚝섬로54길,2900470,6,9401444233,2422473115,1143018320,679981288,1182586468,1571862405,349315604,283457583,1369356835,399392615
2020,2,A,골목상권,1000146,뚝섬로48길,2884618,6,8966915653,2404956166,1073600901,633615210,1152667200,1441030345,305901318,276832129,1298654952,379657432
2020,2,A,골목상권,1000145,뚝섬로24길,2792996,6,5905920255,1731871690,710507475,444460470,824029460,884820590,207196448,196684620,653277384,253072118
2020,2,A,골목상권,1000144,뚝섬로23길,2965262,6,7683587529,2219449319,926811511,580367103,1034734383,1140194859,263191769,261355359,924823440,332659786
2020,2,A,골목상권,1000143,동일로24길,2466519,6,7169229640,1730190441,976384214,501509541,868361422,901438141,271042177,284216211,1263549978,372537515
2020,2,A,골목상권,1000142,동일로18길,2897643,6,8897094701,2430133201,1106042435,686061132,1143521598,1330781401,331312452,308133334,1164544648,396564500
2020,2,A,골목상권,1000141,능동로4길,4120890,8,7911186808,1986988173,963578507,568813534,978197179,1337777583,296174840,230080067,1208316992,341259933
2020,2,A,골목상권,1000140,능동로3길,3750691,8,7958367598,2159118615,963591354,585040927,1039787003,1270998302,286505574,248861808,1061410368,343053647
2020,2,A,골목상권,1000139,능동로34길,2765798,6,9529430328,2442801776,1163431927,721356508,1170341662,1571982352,350854171,306292654,1393495987,408873291
2020,2,A,골목상권,1000138,능동로19길,2626074,6,8248708955,1887634612,1129036320,664358849,909861204,1154533063,344090801,323464807,1409688796,426040503
2020,2,A,골목상권,1000137,능동로13길,2493355,6,10274073489,2366131677,1416432349,784825284,1167503077,1352343787,419741568,410364654,1818599797,538131296
2020,2,A,골목상권,1000136,긴고랑로9길,2433641,5,9132036491,2581322841,1083217551,659959033,1257722365,1435529348,310314259,289454916,1133681861,380834317
2020,2,A,골목상권,1000135,긴고랑로8길,2536813,6,6563876728,1841704378,793011856,496674845,878934390,1053430434,228591030,214514050,773333429,283682316
2020,2,A,골목상권,1000134,긴고랑로7길,2427730,5,9016823168,2612422386,1065394875,653258788,1262818830,1387290597,302374463,290216539,1068326669,374720021
2020,2,A,골목상권,1000133,긴고랑로20길,2542822,6,13897077988,3665889472,1679531216,1011940422,1801529192,2325977605,489077417,427171277,1898714470,597246917
2020,2,A,골목상권,1000132,광나루로52길,3256726,7,11817742477,3048748280,1436550111,870911639,1473220747,1970179825,434086135,362226446,1715761810,506057484
2020,2,A,골목상권,1000131,광나루로40길,2948353,6,9342369114,2534990648,1133119032,702428792,1213687911,1519336994,332414737,300402303,1204394775,401593922
2020,2,A,골목상권,1000130,광나루로37길,3078719,7,5895671471,1544792607,714442130,435407232,755033522,983120176,213025052,181474855,815066332,253309565
2020,2,A,골목상권,1000129,광나루로36길,2989320,7,7559443795,2042693712,920720892,575830713,978415622,1241286522,268754032,244089713,957906173,329746416
2020,2,A,골목상권,1000128,광나루로24길,2523767,6,4225508285,934138997,594835423,322804318,470568807,537418389,177115449,174140131,785865562,228621209
2020,2,A,골목상권,1000127,광나루로12길,2577625,6,7261680348,1770304200,970958114,561262095,859088855,1000544517,287953303,278467453,1170126817,362974994
2020,2,A,골목상권,1000126,한림말길,4775495,8,7581219411,1852691723,929745816,570304912,954483042,1351845306,301430627,219650692,1075674831,325392462
